geolocation_lat_cus,geolocation_lng_cus,jour_depart,jour_arriver
-18.59836377268876,-43.38864460857636,0,1
-23.5788956975782,-46.580911246554,4,0
-23.5788956975782,-46.580911246554,4,0
-23.5788956975782,-46.580911246554,4,0
-22.417686307794376,-54.229973123351876,4,4
-22.417686307794376,-54.229973123351876,4,4
-22.74883794768303,-43.411095488298386,2,3
-20.844729856199752,-41.11075004879963,1,3
-23.157994972014645,-46.91819985268586,2,3
-18.706580825893784,-40.40638379228229,3,3
-22.93615390975268,-43.181832267833016,4,0
-22.93615390975268,-43.181832267833016,4,0
-22.93615390975268,-43.181832267833016,4,0
-22.93615390975268,-43.181832267833016,4,0
-22.9544086854814,-43.185650031057335,2,0
-25.466933727604214,-49.22156689032487,1,5
-26.733413761251644,-53.517529914408534,4,4
-22.88433305340309,-43.387504877344114,2,0
-19.468786725450663,-42.563894781305024,1,2
-22.395310198346348,-41.794576874266674,0,2
-23.954600476312862,-46.33773115347321,3,1
-23.21199047441579,-47.52209837709139,4,1
-22.974131387582368,-47.12644955885273,3,0
-21.314997747152887,-49.05541730507598,2,0
-22.918636000417813,-43.25724486396322,4,2
-17.18743056986159,-41.69740309079774,2,1
-17.18743056986159,-41.69740309079774,2,1
-22.897989740168892,-43.668559184847275,1,2
-20.71682359973729,-47.879535006808936,3,1
-20.038320832591342,-44.1389195965802,4,0
-20.038320832591342,-44.1389195965802,4,0
-11.866928762786966,-55.51692260681917,2,5
-23.43151405240388,-46.72712954450746,2,5
-22.922380751135314,-43.629510536912356,0,0
-19.996507300048204,-44.1367419472406,1,3
-22.805706631753825,-43.423079052406614,3,3
-23.474030349371844,-47.46739714652168,1,0
-23.474030349371844,-47.46739714652168,1,0
-21.973167687922782,-46.794594747496426,2,0
-25.527156871115327,-54.5419326190777,1,2
-23.962573924300283,-46.33409872636019,1,0
-23.962573924300283,-46.33409872636019,1,0
-19.878923245107323,-43.93150497890122,1,5
-23.53007582373447,-46.83339598887208,1,3
-29.84500070004807,-51.12659239035869,1,4
-20.923194199099708,-42.83319271427837,1,1
-20.923194199099708,-42.83319271427837,1,1
-24.014394674314214,-46.438358319817674,4,4
-12.96717646765204,-39.24311391701233,1,5
-24.452002184845046,-54.167799767946775,4,0
-22.282154968038327,-48.125101559570254,1,1
-23.56880146453725,-46.571739409275466,4,2
-15.985292241606789,-48.0299074688339,0,0
-23.602127204718407,-46.63292581249195,1,3
-22.744030405639826,-43.38686162276392,2,4
-23.49138635112907,-47.47060625398323,0,4
-21.22763531792837,-50.43629630801112,4,0
-23.872113354531503,-53.893654939320534,4,2
-24.328934119886867,-50.61883731805874,1,0
-24.328934119886867,-50.61883731805874,1,0
-25.38257090988911,-49.168777163521916,1,0
-23.326393975496437,-46.728670705679995,0,2
-11.463225794090727,-39.52656645345288,0,2
-23.62664824502481,-46.73950894543503,1,3
-22.98443912857741,-43.2215127131589,1,5
-19.937105985386676,-43.976310243065136,2,2
-19.937105985386676,-43.976310243065136,2,2
-22.923671061854968,-43.27951061325531,3,0
-20.34503019579623,-40.28790374199651,1,0
-22.54079651100627,-43.20123507158808,1,0
-18.913247873843893,-48.27821224449982,3,0
-22.8972372325489,-43.09915756428691,0,3
-18.76341842229983,-44.433156771319844,3,2
-22.9661923608996,-43.33073451387538,2,1
-20.814771998995376,-49.50692752488182,3,2
-20.814771998995376,-49.50692752488182,3,2
-20.760206303395872,-41.53516276114849,1,0
-30.049924834136878,-51.2019226392416,2,0
-30.049924834136878,-51.2019226392416,2,0
-30.049924834136878,-51.2019226392416,2,0
-23.629487050309773,-46.52414775441369,1,3
-23.622287896060012,-46.536900867948354,3,2
-23.622287896060012,-46.536900867948354,3,2
-19.9318555870041,-43.932647431010245,1,1
-23.55655969075499,-46.79838841332349,3,1
-21.314997747152887,-49.05541730507598,1,2
-21.314997747152887,-49.05541730507598,1,2
-21.314997747152887,-49.05541730507598,1,2
-21.314997747152887,-49.05541730507598,1,2
-21.314997747152887,-49.05541730507598,1,2
-22.918636000417813,-43.25724486396322,2,1
-22.919342584449822,-43.21542322502568,3,1
-22.902290913852557,-43.29839517326876,1,1
-22.809517664348753,-43.200203165435006,1,4
-22.665773825235487,-45.00905168465503,2,0
-23.55913133571593,-46.50884108313165,0,0
-21.244708636505763,-44.999201639430474,4,0
-23.100489182783285,-47.2069414225915,3,3
-22.93017427826791,-43.346440388090066,2,1
-23.012986504226514,-43.46551954103293,1,3
-22.005220870242518,-47.856216319424995,1,1
-21.009874555429974,-48.21925564009412,1,3
-20.46910716689904,-45.960799741383646,1,1
-21.762287127368175,-41.33987997931834,1,1
-21.762287127368175,-41.33987997931834,1,1
-21.762287127368175,-41.33987997931834,1,1
-14.958343749279685,-49.54887228214085,3,2
-23.31812709264707,-51.15713642282821,3,1
-20.737529991999672,-48.909036466250775,3,5
-22.748946620633888,-50.57895168446574,3,1
-23.552946103472205,-46.85082344930689,2,0
-22.934576022997856,-43.37578841332685,2,3
-21.246173701880668,-48.30893828156518,4,4
-21.246173701880668,-48.30893828156518,4,4
-22.931070810893235,-43.17611596218936,3,1
-30.068075416697386,-51.16694720484587,4,5
-21.560540707693445,-45.43181837493425,2,2
-22.95116316531689,-46.534480319334136,3,0
-22.764057590112586,-43.30041310063685,2,2
-22.764057590112586,-43.30041310063685,2,2
-22.503611114586068,-44.11545931568367,4,1
-22.503611114586068,-44.11545931568367,4,1
-23.725480351883828,-46.678527176581966,0,4
-22.797656057495278,-43.36427495652318,1,4
-22.692948844892893,-46.98287754029339,1,5
-23.073328740576876,-47.21005965359055,2,3
-21.01035927017287,-42.838483757125424,1,0
-22.877397525375287,-47.029468512231524,3,0
-19.977377243819173,-44.02064083006473,2,0
-19.977377243819173,-44.02064083006473,2,0
-23.548120304994377,-46.659191848845566,2,6
-16.825125792464075,-49.24161792599853,1,4
-31.772332888093647,-52.33919520280352,1,4
-22.758405694137377,-43.44295771927205,4,0
-22.247795402944273,-53.34735455657626,1,1
-22.247795402944273,-53.34735455657626,1,1
-21.646334449010972,-49.38266329330535,2,4
-21.646334449010972,-49.38266329330535,2,4
-29.151227841718196,-51.18157794785442,2,0
-22.286402357085592,-43.92036819601698,3,1
-22.286402357085592,-43.92036819601698,3,1
-22.286402357085592,-43.92036819601698,3,1
-22.286402357085592,-43.92036819601698,3,1
-20.685083174259983,-50.55462075520381,3,2
-20.685083174259983,-50.55462075520381,3,2
-22.99073734829477,-43.630450921448386,3,2
-18.723503467077144,-49.199277900732575,2,0
-11.905019372781869,-49.16622321648179,2,3
-23.311278572671075,-51.157084110653216,2,4
-7.208664515674981,-35.92392155667365,3,3
-7.208664515674981,-35.92392155667365,3,3
-21.528683722343334,-46.645050894368325,1,1
-23.955980420412025,-46.3816145241068,2,2
-23.955980420412025,-46.3816145241068,2,2
-21.032318116120692,-40.822696896956536,4,1
-23.62711047279614,-46.4669488154222,0,2
-15.858655726564331,-48.085575117845956,1,3
-23.480853013664593,-46.38305829589603,1,3
-22.507587860815306,-41.93142739906233,2,1
-22.507587860815306,-41.93142739906233,2,1
-22.507587860815306,-41.93142739906233,2,1
-20.774165285757626,-49.34091811517651,2,1
-20.774165285757626,-49.34091811517651,2,1
-23.09189651161822,-55.227762226890384,3,1
-19.80526020667417,-44.02782178935321,3,2
-23.514760118569274,-46.484028453318885,2,0
-22.442654199090157,-46.348775745357294,2,1
-20.31787159626845,-40.337550362387454,2,2
-20.31787159626845,-40.337550362387454,2,2
-20.84937768298942,-41.12932748549338,1,5
-23.492690527555233,-46.69358212018086,1,0
-23.60561565443456,-46.48921337527956,1,0
-19.877317989449942,-40.874205444443405,3,1
-22.67373240752545,-43.59804565833488,4,0
-23.535477037314052,-52.58933520827308,4,2
-19.907590492605774,-48.70202971029521,0,1
-23.43186747405495,-46.43492308830101,2,3
-19.96712946022024,-43.939935749372026,1,2
-23.53711367223848,-46.67967840241489,1,4
-19.924640007158555,-43.946121717904575,1,0
-20.1403596878013,-44.88407963221903,3,1
-23.69002489502889,-46.76140900780608,1,5
-23.965227243543826,-46.343581343498315,4,3
-23.663842697059174,-46.53296352289972,2,0
-20.34503019579623,-40.28790374199651,2,0
-22.83902730987094,-43.355877462265155,2,3
-23.747072329442968,-46.69129515264186,0,4
-22.878636914963177,-43.0860961460105,1,3
-30.254941083139386,-54.92033424915634,2,1
-23.970086581511048,-46.37258888672381,3,2
-23.21174633273221,-46.76287513805131,1,4
-19.453667889493673,-42.54394225824712,3,1
-23.704427404926463,-46.57017710285879,0,4
-22.98031162983633,-46.98526687545999,3,2
-17.224179023999792,-46.874264632410146,4,0
-23.623508357816505,-46.688288237330134,4,0
-22.72591927501641,-47.65163581113956,4,3
-22.853851444000977,-42.06053768420368,0,4
-26.09545225360856,-49.78817808887626,2,0
-22.96284379043934,-43.401165783067334,1,1
-19.88161961378437,-44.0093411697343,2,4
-18.47627421500296,-47.19682128916466,4,3
-18.47627421500296,-47.19682128916466,4,3
-29.995565074510537,-51.10254019758514,1,6
-23.329721686232066,-46.59712215964799,1,4
-23.59254496805213,-46.847083718085116,4,1
-28.847955903125893,-51.89174641297515,1,0
-22.906575946931888,-43.28819167590577,0,2
-23.54481729868081,-46.56210024419572,3,1
-21.582987429934292,-46.94775856933444,0,2
-21.582987429934292,-46.94775856933444,3,2
-23.743497549425406,-46.70632870596711,4,2
-23.751069522562073,-46.70176911082037,2,0
-29.692576960657448,-53.812342318454164,4,1
-21.55285988163456,-42.19618878044137,0,2
-22.90601575067141,-43.36498024634206,1,4
-4.566714237937559,-37.76420388407889,4,3
-22.869656945184232,-42.32141493624608,3,1
-22.869656945184232,-42.32141493624608,1,2
-24.303098802679962,-46.9870489791363,1,1
-17.557090737968647,-52.550319924465256,1,3
-17.557090737968647,-52.550319924465256,1,3
-17.557090737968647,-52.550319924465256,1,3
-22.947210194441983,-46.97742204543268,3,3
-19.729365350880283,-50.1995660781319,0,1
-22.972873846317377,-43.190521303708714,0,3
-23.02047073733489,-43.46265642068308,1,0
-23.16626190378539,-47.746688703504226,1,6
-18.446014425685505,-50.45154071441823,0,3
-22.486125097013726,-42.193170943799956,1,2
-22.486125097013726,-42.193170943799956,1,2
-25.48933940885059,-49.30383679400926,1,2
-18.85534971833756,-41.94652108961764,2,1
-23.48255993586802,-46.582102339606294,0,3
-22.408952143712373,-47.56368041482116,1,0
-23.521977833330244,-47.474408508980645,2,1
-23.6698729598244,-46.476213062702314,1,4
-22.916897084840254,-43.40278883313535,3,3
-22.93729797325285,-43.17688961297633,0,0
-22.833161110090646,-42.02483254070003,1,0
-13.002072619923947,-38.463023590819006,1,0
-20.50755410687104,-40.361117260776,3,0
-22.93017458401669,-43.396083912145656,4,3
-22.93017458401669,-43.396083912145656,4,3
-23.504404348720808,-46.41014654976519,4,1
-20.288301513728253,-45.54130069344622,0,0
-23.471524878270273,-46.65419127239687,3,6
-23.471524878270273,-46.65419127239687,3,6
-19.841080942701886,-43.927197425477964,1,2
-23.61384383756397,-46.467275229586726,1,1
-26.89616424264005,-49.238511171316404,1,1
-23.51469915477193,-46.56748610841785,0,1
-22.80830442913339,-43.18564856697722,0,3
-23.50321955287018,-46.396141276961096,1,1
-23.50321955287018,-46.396141276961096,1,1
-22.86430252226122,-42.026913439712146,2,3
-23.5342574769636,-46.8974844154749,3,0
-22.493271363735815,-41.912841390303136,3,4
-22.455516587510107,-43.47008296388349,4,0
-19.83223092604312,-43.952955641154134,4,3
-15.560605178412752,-49.947140609197156,1,1
-15.560605178412752,-49.947140609197156,1,1
-29.733175060853192,-50.007224042358025,1,4
-16.757760238926554,-49.214015527461214,1,0
-16.757760238926554,-49.214015527461214,1,0
-22.548465250035644,-44.16762552681854,1,6
-21.128944936077048,-49.017168616382435,2,3
-20.431757417861046,-49.97463017667857,0,4
-23.660297402747563,-47.21680387588352,0,4
-23.51196609358015,-46.583864377181456,4,2
-19.866057111208967,-44.00074510410349,1,1
-18.813867941106714,-42.70136228778343,1,3
-22.725951855764976,-47.31645458228841,2,0
-23.157306228305913,-47.05406044642656,2,2
-22.110433810510923,-43.19676876930674,4,3
-22.796122600220517,-45.18345967035634,1,0
-23.52349457584701,-46.7014121365811,1,0
-23.52349457584701,-46.7014121365811,1,0
-28.03873767881292,-48.6314633279986,2,3
-22.850770856036984,-43.27052152360208,1,1
-23.20093207307569,-51.829492726307095,4,0
-24.62205960059617,-53.322398315644854,1,1
-23.5136116256754,-46.189675064897926,4,0
-23.615026594777163,-46.63498468822015,2,1
-23.62705221927803,-46.47316241319631,0,0
-22.855478223289122,-46.31950127100399,3,2
-22.97498488374373,-45.547937514535704,1,2
-28.871905438293474,-52.18011144119088,4,0
-22.43724449758527,-46.96545705034642,2,1
-22.93453521955737,-42.91175285537234,0,2
-23.559336510890173,-46.90465369122537,2,1
-19.973203838804476,-43.96483879639267,0,1
-16.250370224211835,-39.04155025154749,4,1
-22.89500060780138,-47.034835548930815,0,4
-25.50251900304164,-49.29085375296363,2,3
-22.731168484612926,-43.479697194515474,1,1
-31.102961069926014,-50.91340742099439,4,2
-6.259324714082863,-36.518752632087725,3,2
-6.259324714082863,-36.518752632087725,3,2
-21.973167687922782,-46.794594747496426,1,2
-23.484968674235567,-46.649150689517754,1,0
-29.766631434346728,-51.14696838432703,2,2
-22.758405694137377,-43.44295771927205,3,0
-23.17397191923417,-46.85286416061965,3,0
-10.916178696284803,-37.67161895543461,4,4
-22.43244495989511,-42.94823491710231,0,3
-23.51684794253676,-46.37096290959242,4,0
-23.41453163504732,-46.49055875832872,2,0
-29.69420437579113,-51.233188774324226,1,2
-22.521870013857512,-44.19199951150962,1,1
-23.581605441552547,-46.92940423734069,1,4
-23.581605441552547,-46.92940423734069,1,4
-27.68168782191655,-48.490773516662365,3,4
-23.102258576737572,-47.22237816036173,3,2
-23.102258576737572,-47.22237816036173,3,2
-23.68199321330775,-46.75595071110531,3,3
-23.28787804247055,-45.94758555863001,0,4
-23.28787804247055,-45.94758555863001,0,4
-22.73506396921331,-47.39936898031771,1,0
-12.96717646765204,-39.24311391701233,2,3
-19.787035607141227,-42.13788581415279,2,0
-30.005360772726828,-50.14976807414614,0,4
-21.721527370533842,-41.322142755170496,0,0
-23.53295616004155,-46.71679681649911,2,2
-22.904377083688264,-47.05895209128777,2,4
-23.676960817794914,-46.638488091470606,1,4
-18.936874053113986,-47.00168811744176,1,3
-26.45080476069953,-52.829876135282184,1,0
-23.680238570529,-46.648640105817044,3,4
-23.003258607853127,-44.31169863683369,2,2
-4.0992284832976065,-38.49423860908343,2,4
-27.60881830601413,-51.02488531826943,0,2
-27.60881830601413,-51.02488531826943,0,2
-8.059479415337451,-34.9317565391327,3,3
-24.828137537248143,-49.2637246103996,2,1
-23.58226466103989,-46.582237831728904,1,4
-22.879549301241195,-43.410118624961825,3,4
-20.00532479052168,-43.85098134058035,1,0
-22.821408721732894,-51.59497707396104,1,4
-21.75250707839693,-43.36753578757133,1,4
-23.530141722649642,-46.68540942891028,4,1
-23.62711047279614,-46.4669488154222,0,2
-23.48581649547979,-46.75630535658033,2,4
-23.445655382252568,-46.54152485277404,2,6
-22.438586857786017,-46.82117857619129,1,4
-29.178216467446862,-51.148684386139095,3,0
-22.84942286859225,-43.31350882748824,0,4
-23.53039561922025,-46.56597235661917,2,0
-23.53039561922025,-46.56597235661917,2,0
-16.654930706951312,-49.242079339285354,2,0
-23.322832975350362,-46.71359682291614,2,0
-28.293540609837013,-53.50223784213048,3,3
-28.293540609837013,-53.50223784213048,1,1
-22.927779325237225,-43.554503392883646,2,3
-22.657399372321482,-50.40967596560365,1,0
-21.236788668103667,-45.75998487562615,1,2
-26.323116974041863,-48.82953141516656,0,3
-22.438585382264677,-46.95218825186637,4,3
-21.21529511889247,-47.808194459674226,1,3
-22.17183059346793,-44.64259872579255,1,2
-20.335925573405905,-40.389954070877536,1,2
-23.561457389840736,-46.602353929643066,4,1
-23.27462787763309,-49.47703188494939,2,0
-11.695517911441867,-62.71750414468579,2,3
-23.005341141454807,-49.78339218605727,3,0
-23.514760118569274,-46.484028453318885,2,0
-23.556017594529514,-46.744444339545915,1,1
-23.68542179993371,-46.700394463450955,0,2
-14.443594117719893,-52.83289954139514,2,1
-20.253404635355412,-50.549778105302714,4,3
-20.253404635355412,-50.549778105302714,4,3
-23.669585083295043,-46.71857329234198,1,0
-23.562489121681924,-51.51954817440015,0,1
-23.539786021213725,-46.64913883151014,1,4
-22.187062086757397,-47.37119724771054,2,0
-23.479009120417665,-46.6978102979138,4,1
-23.56849994315455,-46.51180958028993,1,4
-21.26624262335363,-52.06609443412147,2,3
-23.516494995637718,-46.78235814928221,1,1
-32.08169709240183,-52.22475172804305,1,0
-26.336843633918363,-48.866976050808155,3,4
-18.97635525199552,-49.46297455530935,2,1
-22.420453050750364,-45.45300681310872,2,0
-25.43598802600232,-49.24269232635182,1,0
-23.983786906789266,-46.24074680750368,1,5
-23.157994972014645,-46.91819985268586,3,3
-22.551245258699236,-47.906596421980545,2,0
-22.551245258699236,-47.906596421980545,2,0
-24.182710298995627,-46.80183859998844,4,0
-24.182710298995627,-46.80183859998844,4,0
-22.919581236170703,-47.05723143749278,0,1
-19.87782692209869,-43.99542142919066,1,6
-22.91285701073434,-43.188349118438026,1,3
-25.44157136040363,-49.26687451387349,0,4
-22.869656945184232,-42.32141493624608,1,5
-22.869656945184232,-42.32141493624608,1,5
-23.428319760676164,-51.95833421266875,2,1
-23.50325736152079,-46.72035402820786,4,4
-22.964006105632638,-43.176583586189814,1,1
-22.90120937940165,-43.184957242817525,4,2
-24.03084714756007,-46.52264892986979,3,2
-23.632144873490837,-46.70377183131555,2,3
-22.75248279903603,-47.65917249272995,0,2
-22.88287678261581,-43.36417448357045,1,2
-19.81470370525168,-43.17040896837955,2,3
-22.931070810893235,-43.17611596218936,1,5
-22.61483382699214,-43.705683375748606,1,2
-29.94092861316873,-51.03488106002239,2,3
-29.227090400657925,-51.348650787139775,1,4
-30.039628920394765,-51.22263309906845,3,1
-30.039628920394765,-51.22263309906845,4,0
-23.596746827785225,-46.79540586604392,1,4
-29.655798861769533,-51.17176185223903,2,3
-29.655798861769533,-51.17176185223903,2,3
-22.692948844892893,-46.98287754029339,4,4
-19.805297953541988,-43.97379943954627,4,1
-22.98466377656021,-43.19252844912838,1,2
-22.96751044844727,-49.8713930613705,2,1
-28.47572857600971,-48.78465926103056,1,1
-29.151227841718196,-51.18157794785442,1,4
-22.61462113779527,-46.70959342861236,4,3
-22.532263745765533,-44.07945790534851,2,1
-12.79210238530026,-38.39277244867185,3,4
-23.010131257960506,-43.33867951997429,2,4
-30.016072959902207,-51.178921325677855,2,3
-21.959437553586415,-41.99996084085292,1,2
-23.492024033813998,-46.72898406045396,4,1
-23.590817379164363,-46.53525232812154,3,0
-21.489809661372448,-51.7009822999333,4,4
-22.82128960157339,-43.583917046351935,4,4
-22.842300160047337,-43.01214322773478,4,1
-22.842300160047337,-43.01214322773478,4,1
-23.65166354377768,-46.78428698989414,0,4
-21.75250707839693,-43.36753578757133,2,1
-3.800697344116809,-38.566334316370884,4,4
-3.800697344116809,-38.566334316370884,4,4
-3.800697344116809,-38.566334316370884,4,4
-23.70380846224852,-46.691298009855,0,3
-23.40425794388176,-46.88345222307975,2,0
-23.696727674576163,-46.61690818671134,0,5
-19.88869972210089,-43.79699750158475,2,4
-22.388592697956906,-42.918760256921026,2,1
-3.8246251603789143,-38.5147991764593,0,2
-23.522116589381863,-51.677663357935636,1,3
-22.438585382264677,-46.95218825186637,0,0
-23.665195864565025,-46.71954903436284,0,5
-23.66274711107714,-46.63647704768428,4,3
-23.6382273208023,-46.61019609996571,4,3
-23.534221738343234,-46.50685724306077,1,1
-23.747386703980517,-46.61682639510686,4,2
-18.470813669414074,-43.76101364847366,1,3
-7.933195273508643,-34.861777001369674,2,6
-30.007741653601478,-51.04936511484554,4,4
-12.230122745140662,-56.6483329182714,2,4
-18.92408019816437,-48.24926718659152,4,0
-18.92408019816437,-48.24926718659152,0,4
-20.34503019579623,-40.28790374199651,4,4
-26.249611365425224,-49.38023607551117,2,0
-19.927104133305782,-43.94496355953477,0,1
-22.414599706790423,-49.13935965877436,2,0
-22.93198016932755,-47.11184149169856,1,1
-1.295787649798597,-47.913756409738454,0,4
-23.57488824640585,-46.54273361814581,1,4
-20.253061745478718,-43.8009689283785,1,2
-24.498837779550914,-47.84616128650985,1,4
-23.506818689006558,-47.445651134711255,4,1
-22.87350715228705,-43.365677543874476,0,0
-20.1402156759844,-40.19358162519006,3,5
-22.923453985690266,-42.857602477494886,2,1
-23.682941244718197,-46.53548743908488,3,1
-30.06516542062652,-51.199840850591116,0,4
-22.780222493712103,-43.31660541678868,4,0
-20.85864952116389,-41.11688197001607,2,1
-20.85864952116389,-41.11688197001607,2,1
-22.87197547433111,-49.15636520455568,0,3
-22.36547844230865,-48.6672923638014,2,3
-3.7379519902593112,-38.556513714052684,2,2
-23.320803132261748,-46.733052932051315,3,2
-29.692576960657448,-53.812342318454164,3,2
-23.0175862225283,-45.541454997684575,2,1
-30.035780991917445,-51.20115101491418,3,1
-22.962712938814796,-43.17081078295358,0,5
-23.65134552203218,-46.805166125864325,0,0
-28.478878471630875,-48.99587861083373,1,4
-28.478878471630875,-48.99587861083373,1,4
-20.353042258450227,-40.37298836632754,1,2
-21.208159120071983,-47.60162092584304,1,3
-23.530141722649642,-46.68540942891028,2,0
-21.368981491695614,-46.52315655919029,1,0
-21.881492534338488,-49.26469809965419,4,2
-20.65380512604578,-42.85515453493234,0,1
-23.561457389840736,-46.602353929643066,1,4
-29.68780422662314,-51.46796398824515,3,2
-11.422656268105671,-58.779227239204424,1,1
-29.692576960657448,-53.812342318454164,1,1
-23.55933843441268,-46.570974070732184,4,0
-23.55933843441268,-46.570974070732184,4,0
-23.57601657708377,-46.74118636634991,3,2
-22.755499744142995,-46.140013328904274,1,0
-15.673596172003467,-38.949304954144246,0,3
-23.64710686000423,-46.80126865321299,1,4
-19.89826888358225,-43.92056950329572,1,2
-15.801919570438304,-47.9236634124868,4,3
-22.800386925466363,-47.27589886745046,1,1
-23.54177865147578,-46.65242233963952,0,4
-20.29477237276733,-40.29648209709086,1,2
-23.536428003530194,-46.65742601137804,4,5
-22.963566031370586,-42.05065090167671,3,4
-22.764520432902142,-43.403242685589504,1,0
-26.243807786975307,-50.79739878403102,2,4
-12.944592597442204,-38.45712036100193,3,6
-23.513066026188504,-46.631968177617644,4,1
-17.847697697027982,-42.08084858673457,1,4
-19.468786725450663,-42.563894781305024,1,1
-23.547817339445313,-46.295623734950226,2,1
-23.085505074199148,-46.959540960670566,1,2
-23.682941244718197,-46.53548743908488,1,3
-23.509839952402743,-46.58680335489368,1,1
-29.588354352147718,-50.90067661062182,1,2
-23.610596185063486,-46.70728333356072,0,1
-23.565052841636106,-46.543030595964595,2,0
-23.565052841636106,-46.543030595964595,2,0
-23.525700606115237,-46.691691746509825,2,4
-23.65225089983032,-46.53834444978406,1,0
-22.807910816253678,-43.64430441247387,1,2
-3.808681622094288,-38.475537463538316,0,2
-22.931070810893235,-43.17611596218936,2,1
-21.13914218695244,-42.3733224201982,1,2
-21.13914218695244,-42.3733224201982,1,2
-23.52813993698204,-46.50066365277142,0,3
-15.550756301366505,-55.17606019140091,1,2
